city,locality,property_type,bhk,baths,has_balcony,area_sqft,price_lakhs,price_inr,price_per_sqft,description_clean,property_name,property_title,price_raw,location_raw
Delhi,Sangam Vihar,Apartment,2,2,1,585,18.0,1800000.0,3076.92,"2 BHK Apartment for sale in Delhi. This property is in Sangam Vihar, which is a coveted investment location. This tastefully designed 2 BHK unit is among Delhi's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Delhi is on floor 1. The total number of floors in this Apartment is 4. The price of the Apartment is Rs 18.0 L. Monthly maintenance charges come to Rs 100. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 585 Square feet. The .","A block near shiv mandir Sangam vihar,Tigri Extension, Sangam Vihar,New Delhi","2 BHK Flat for sale in Sangam Vihar, New Delhi",₹18.0 L,"A block near shiv mandir Sangam vihar,Tigri Extension, Sangam Vihar,New Delhi"
Delhi,Jasola,Independent House,2,3,1,1350,55.0,5500000.0,4074.07,"2.5 BHK Independent House for sale in Jasola, Delhi. This 2.5 BHK unit is available in Jasola and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Jasola. The price of this Independent House is Rs 55.0 L. Residents in this project also pay monthly maintenance charges of Rs 0. The built-up area is 1350 Square feet. This property is at a walking distance from Indraprastha Apollo Hospital, Holy Family Hospital, and Alshifa Multispeciality Hospital. The city's b.","Jasola, New Delhi","2.5 BHK Independent House for sale in Jasola, New Delhi",₹55.0 L,"Jasola, New Delhi"
Delhi,Sector 16 Rohini,Apartment,1,2,1,430,50.0,5000000.0,11627.91,"Best 1 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 1 BHK property for sale in one of Delhi's top location, Rohini. It is situated on floor 0. The total number of floors in this Apartment is 3. The property price of this unit is Rs 50.0 L. The built-up area is 430 Square feet. There are 1 bedroom and 1 bathroom. It is an ideal location for young families with kids, as this property is close to Jain Bharti Model School, Brainworks Play School, and Abacus Education Centre. Healthcare facility is also close at hand with Dr. Ba.","Sector 16 Rohini ,Sector 16E, Sector 16 Rohini,New Delhi","1 BHK Flat for sale in Sector 16 Rohini, New Delhi",₹50.0 L,"Sector 16 Rohini ,Sector 16E, Sector 16 Rohini,New Delhi"
Delhi,Kirari Suleman Nagar,Independent House,2,1,1,180,15.0,1500000.0,8333.33,"2 BHK Independent House for sale in Sultanpuri, Delhi. This 2 BHK unit is available in Sultanpuri and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Sultanpuri. The price of this Independent House is Rs 15.0 L. Residents in this project also pay monthly maintenance charges of Rs 300. The built-up area is 180 Square feet. There are 2 bedrooms and 1 bathroom. This property is at a walking distance from Sanjay Gandhi Memorial Hospital, Yadav Medicose, and Nol.","Sultanpuri ,Hari Enclave, Kirari Suleman Nagar,New Delhi","2 BHK Independent House for sale in Kirari Suleman Nagar, New Delhi",₹15.0 L,"Sultanpuri ,Hari Enclave, Kirari Suleman Nagar,New Delhi"
Delhi,Jasola,Apartment,2,1,1,300,12.0,1200000.0,4000.0,"Looking for a good 1 RK Apartment in Jasola, Delhi? This property is in one of Delhi's most popular locations. This is a no brokerage property. The property is on floor 4. Total number of floors is 5. Maintenance charges of this property is Rs 0. This Apartment is available for Rs 12.0 L. This modern unit has a built-up area of 300 Square feet. It is very close to some of city's best hospitals, such as, Indraprastha Apollo Hospital, Holy Family Hospital, and Alshifa Multispeciality Hospital. Established schools, such as New Ideal Public School Jasola, Disha Public School, and Jasola Public Sch.","Orchid Apartments,Jasola, New Delhi","1 RK Flat for sale in Jasola, New Delhi",₹12.0 L,"Orchid Apartments,Jasola, New Delhi"
Delhi,Jangpura,Apartment,3,3,0,900,63.0,6300000.0,7000.0,"Check out this 3 BHK Apartment for sale in Jangpura, Delhi. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Apartment is perfect for a modern-day lifestyle. Jangpura is a promising location in Delhi and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 4. The total number of floors in this project is 4. The property's price is Rs 63.0 L. This property is a modern-day abode, with 900 Square feet built-up area. The unit has 3 bedrooms and 2 bathroom. Educational institutions are closeby with s.","House no 21,Bhogal, Jangpura,New Delhi","3 BHK Flat for sale in Jangpura, New Delhi",₹63.0 L,"House no 21,Bhogal, Jangpura,New Delhi"
Delhi,Sector 27 Dwarka,Apartment,3,3,0,1200,80.0,8000000.0,6666.67,"A 3 BHK Apartment for sale in Sector 27, Dwarka, Delhi. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Sector 27, Dwarka's most desired properties. Contact now for more information. This 3 BHK unit is on floor 4. There are 4 floors in this property. The price of this Apartment is Rs 80.0 L. Maintenance charges come to Rs 1200. Each unit has a built-up area of 1200 Square feet. The carpet area is 1000 Square feet. There are 3 bedrooms. There is provision for 3 bathroom. This residential property is near Prudence Schools - .",Surbhi Sakshi Housing,"3 BHK Flat for sale in Sector 27 Dwarka, New Delhi",₹80.0 L,"Sector 27 Dwarka, New Delhi"
Delhi,Bindapur,Independent House,4,3,0,892,75.0,7500000.0,8408.07,"Best 4 BHK Independent House for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 4 BHK property for sale in one of Delhi's top location, Bindapur. The property price of this unit is Rs 75.0 L. The carpet area of this unit is 800 Square feet. The built-up area is 892 Square feet. There are 4 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to MBS International School, Ramakrishna Senior Secondary School, and M.L. Khanna DAV Public School, Dwarka. Healthcare facility is also close at hand wi.","Uttam Nagar, Bindapur,New Delhi","4 BHK Independent House for sale in Bindapur, New Delhi",₹75.0 L,"Uttam Nagar, Bindapur,New Delhi"
Delhi,Bijwasan,Apartment,3,3,0,1200,80.0,8000000.0,6666.67,"Property for sale in Bijwasan, Delhi. This 3 BHK Apartment is located in Delhi's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 4. The total number of floors in this building is 4. This Apartment's price is Rs 80.0 L. Homebuyers will also need to pay Rs 1200 towards maintenance. This Apartment is a spacious unit, with carpet area of 1000 Square feet and is ideal for families. The built-up area is 1200 Square feet. The property has 3 bedrooms and 3 bathroom. This Apartment is strategically located within close distance of famous heal.","Surbhi Shakshi Society,Nayak Pura, Bijwasan,New Delhi","3 BHK Flat for sale in Bijwasan, New Delhi",₹80.0 L,"Surbhi Shakshi Society,Nayak Pura, Bijwasan,New Delhi"
Delhi,Palam,Independent House,4,3,1,1745,190.0,19000000.0,10888.25,"4BHK Independent house with parking facility and separate underground tank 10,000L) for emergency situation. Also house is fully furnished ready to move condition. House has one more room in parking use as a bedroom or store room depending upon situation. House has proper ventilation space with proper sunlight. More About This Property Looking for a good 4 BHK Independent House in Raj Nagar, Delhi? This property is in one of Delhi's most popular locations. This is a no brokerage property. Maintenance charges of this property is Rs 0. This Independent House is available for Rs 1.9 Cr. This mode.","Raj Nagar, Palam,New Delhi","4 BHK Independent House for sale in Palam, New Delhi",₹1.9 Cr,"Raj Nagar, Palam,New Delhi"
Delhi,Najafgarh,Independent House,4,3,0,918,90.0,9000000.0,9803.92,"A 4 BHK Independent House for sale in Najafgarh, Delhi. Posted by Owner, No brokerage involved. This beautifully designed 4 BHK unit with all the modern-day comforts is one of Najafgarh's most desired properties. Contact now for more information. The price of this Independent House is Rs 90.0 L. Maintenance charges come to Rs 0. Each unit has a built-up area of 918 Square feet. There are 4 bedrooms. This residential property is near Vidya Mandir Study Point, Dev Public School, and Hind Bal Mandir Sec. School. It is also close to BG Clinic - Neurologist, Gynaecologist and Physician, Indus Valle.","Dharampura, Najafgarh,New Delhi","4 BHK Independent House for sale in Najafgarh, New Delhi",₹90.0 L,"Dharampura, Najafgarh,New Delhi"
Delhi,Bakkarwala,Apartment,1,2,0,420,27.0,2700000.0,6428.57,"1 BHK Apartment for sale in Bakkarwala, Delhi. This 1 BHK unit is available in Bakkarwala and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Bakkarwala. It is on floor 2. The total number of floors is 5. The price of this Apartment is Rs 27.0 L. Residents in this project also pay monthly maintenance charges of Rs 200. The built-up area is 420 Square feet. There are 1 bedroom and 1 bathroom. This property is at a walking distance from Dr. Balwan singh Hospi.","Residence welfare association,Bakkarwala, New Delhi","1 BHK Flat for sale in Bakkarwala, New Delhi",₹27.0 L,"Residence welfare association,Bakkarwala, New Delhi"
Delhi,Inder Puri,Independent House,2,2,0,450,160.0,16000000.0,35555.56,"Best 2 BHK Independent House for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Delhi's top location, Inder Puri. The property price of this unit is Rs 2.0 Cr. Monthly maintenance costs Rs 0. The built-up area is 450 Square feet. There are 2 bedrooms and 4 bathroom. It is an ideal location for young families with kids, as this property is close to A to Z Training Institute, Bloom School, and Kalgidhar National Public School. Healthcare facility is also close at hand with Army Hospital, Army Base Hospital Delhi.","Block F, Inder Puri,New Delhi","2 BHK Independent House for sale in Inder Puri, New Delhi",₹1.6 Cr,"Block F, Inder Puri,New Delhi"
Delhi,Sabhapur,Independent House,1,1,0,225,8.0,800000.0,3555.56,"1 BHK Independent House for sale in Sabhapur, Delhi. This 1 BHK unit is available in Sabhapur and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Sabhapur. The total number of floors is 2. The price of this Independent House is Rs 8.0 L. The built-up area is 225 Square feet. There are 1 bedroom and 1 bathroom. The property is East-facing. This property is at a walking distance from Sansaar Nidaan Kendra, Back to Life Foundation, and SATHI BHAWAN. The city's.","Sabhapur, New Delhi","1 BHK Independent House for sale in Sabhapur, New Delhi",₹8.0 L,"Sabhapur, New Delhi"
Delhi,Kondli,Apartment,2,3,1,1000,60.0,6000000.0,6000.0,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Delhi's top location, Kondli. It is situated on floor 3. The total number of floors in this Apartment is 3. Monthly maintenance costs Rs 200. The carpet area of this unit is 1000 Square feet. The built-up area is 1000 Square feet. There are 2 bedrooms and 1 bathroom. This property enjoys a good view and is North-East-facing. It is a safe premise with cctv facility. Other amenities include provisions for Garden, Clubhouse, Community Hall. R.",DDA Janta Flat Mayur Vihar 3,"2 BHK Flat for sale in Kondli, New Delhi",₹60.0 L,"New Kondli, Kondli,New Delhi"
Delhi,Najafgarh,Independent House,1,1,1,270,25.0,2500000.0,9259.26,"Best 1 BHK Independent House for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 1 BHK property for sale in one of Delhi's top location, Najafgarh. The property price of this unit is Rs 25.0 L. Monthly maintenance costs Rs 0. The built-up area is 270 Square feet. It is an ideal location for young families with kids, as this property is close to Vidya Mandir Study Point, Dev Public School, and Hind Bal Mandir Sec. School. Healthcare facility is also close at hand with BG Clinic - Neurologist, Gynaecologist and Physician, Indus Valley Hospitals C.","Dharampura, Najafgarh,New Delhi","1 BHK Independent House for sale in Najafgarh, New Delhi",₹25.0 L,"Dharampura, Najafgarh,New Delhi"
